VendorID	trip_distance	fare_amount	total_amount
1	5.7	20	26.15
1	4.2	19.5	21.3
2	1.1	8.5	12.36
2	2.21	13.5	18.36
1	3.4	15.5	17.3
2	2.39	11	18.66
2	4.36	20.5	28.55
2	0.82	6	9.36
2	12.92	44	45.8
1	1.8	11.5	15.3
2	1.43	9	10.8
2	2.21	10.5	16.55
2	4.09	19	28.26
2	3.14	15.5	17.3
2	1.29	7	10.56
2	1.06	6	7.8
2	4.63	19.5	28.86
2	14.36	52	53.8
2	14.94	55.5	73.8
2	1.32	7	13.86
2	5.29	19.5	27.05
1	1.4	8.5	12.35
2	2.76	13	17.55
2	1.9	21	22.8
2	1.32	8.5	10.3
2	2.05	8.5	14.35
2	3.13	15	16.8
2	2.3	11.5	16.05
2	0.97	6	12.66
2	1.04	5.5	8.76
2	1.58	8.5	12.36
2	16.93	50.5	58.85
2	2.77	15	21.55
2	0.3	3.5	5.3
2	1.74	9	10.8
2	31.38	91.5	99.85
2	2.2	13.5	15.3
2	0.57	4.5	7.56
2	0.89	6.5	8.3
2	9.85	39.5	47.85
2	13.84	50.5	66.06
2	0.85	7.5	9.3
2	0.59	4	5.8
2	1.41	9	11.8
2	13.36	48.5	50.3
1	3.8	16	22.25
1	1.1	7	10.55
2	2.02	10.5	14.76
2	3.64	17	25.86
2	1.32	6	9.36
2	7.56	30.5	35.55
2	0	70	70.3
2	0.64	5	6.8
1	0	16.2	17
1	0	30.2	31
2	1.48	8	15.06
2	1.06	7.5	11.16
2	1.2	6.5	12.05
2	0.74	6	7.8
2	16.11	49	57.35
2	0.39	3.5	5.3
2	1.26	7.5	12.3
1	2.6	12	13.8
2	1.25	8.5	10.3
2	1.43	7	10.56
2	2.1	11	20.21
2	1.61	7.5	12.05
2	4.44	20	21.8
2	0.67	5	6.8
2	4.24	25.5	27.3
2	1.81	10	14.16
2	2.63	13.5	18.3
2	1.14	7	10.56
2	2.66	11.5	19.26
1	4.8	16	24.65
1	10.5	31.5	47.8
2	2.5	10.5	18.06
2	1.07	7.5	9.3
2	2.18	11.5	19.26
2	27.43	80	88.35
2	6.32	20.5	27.88
2	3.92	17.5	19.3
2	0.46	5	6.8
2	6.13	24	32.83
2	6.59	20	28.35
2	6.83	30	39.75
1	5	19	25
2	10.57	39.5	41.3
2	11.97	34	46.26
2	2.73	14	19.8
2	6.77	24	25.8
1	0.9	6	7.8
2	1.72	9.5	11.3
2	1.99	10.5	12.3
2	3	14	18.55
2	5.55	22	31.86
2	1.06	6.5	9.3
2	2.05	12	13.8
1	0	2.5	4.3
2	8.17	42	52.56
2	0.75	8.5	12.36
2	2.71	13.5	21.66
2	1.47	10	11.8
2	4.15	23	24.8
2	20.93	56.5	71.4
2	18.33	64.5	72.85
1	3.4	14	15.8
2	1.01	7.5	9.3
2	0	7	7.3
2	0	7	8.76
1	9.7	35	46.85
2	1.73	8.5	15.66
2	1.26	9.5	11.3
2	1.24	7.5	12.09
2	3.67	21.5	27.96
2	4.47	16.5	25.26
1	1.2	7	8.8
2	1.85	10	12.98
2	1.84	10	15.55
2	4.02	18	22.55
1	1.6	8	9.8
1	1.2	6	9.75
2	2.03	13.5	18.36
2	1.17	8.5	11.15
1	1	6	7.8
2	12.11	39	40.8
2	2.28	20	21.8
2	3.24	12.5	19.05
2	2.22	9	13.55
2	0.87	8.5	10.3
2	1.79	8.5	15
2	1.84	9	12.05
2	1.26	8	11.27
1	0	48.2	49
2	4.33	20.5	23.18
2	10.82	52.5	54.3
2	2.88	13	21.06
2	2.59	10.5	14.76
2	1.59	10.5	12.3
2	1.21	8.5	10.3
2	2.72	12.5	20.46
2	1.43	9	12.3
2	6.36	22.5	24.3
2	4.41	17.5	31.02
2	0.94	7.5	9.3
2	3.05	12.5	16.3
2	1.53	9	10.8
2	3.94	16	17.8
2	5.67	22	23.8
1	2	10.5	14.75
2	1.95	10.5	14.76
2	3.26	15.5	17.3
2	1.81	8	15.06
2	1.27	6.5	12.75
1	1.5	9	14.55
1	0.5	4	5.8
2	0	0	0
2	0	0	0
2	4.16	18.5	20.3
2	1.67	8.5	15.66
2	0.86	6.5	9.54
2	5.56	24	28.55
2	1.63	12	13.8
1	1.8	10	14.15
1	1.3	9.5	14
2	9.59	31	42.66
2	1.69	7	8.8
2	2.44	12	16.56
2	6.94	24.5	32.05
1	1.5	7	11.4
2	1.38	6.5	9.96
2	0.42	4	5.8
2	1.66	8.5	11
2	1.63	8	11.76
2	5	17.5	26.46
2	0.98	5.5	9
2	1.76	9	10.8
2	0.12	3	4.8
2	1.37	6.5	9.96
2	2.39	10.5	18
2	1.35	7.5	9.3
2	0.54	4.5	6.3
2	1.3	6	9.36
2	3.9	13.5	26.85
2	2.23	10.5	12.3
2	1.39	6.5	8.8
2	1.36	7.5	9.3
2	2.56	12.5	20.46
2	0.49	4	10.26
2	0.88	6	7.8
2	4.59	15.5	23.46
2	0.82	12	15.99
2	2.82	14	15.8
2	1.78	8	15.69
2	1.42	7.5	11.16
2	9.44	34	41.05
2	7	24.5	34.86
2	0.87	9	10.8
2	1.51	8.5	12.36
1	2.9	15.5	17.3
2	1.37	7	13.55
2	2.67	13	18.5
2	0.36	3.5	6.89
2	0.94	6	7.8
2	2.74	15.5	17.3
2	0.96	6	9.36
2	3.67	18	24.75
2	1.52	7.5	14.05
2	1.96	9.5	11.3
2	4.86	17.5	28.67
2	3.64	16.5	18.3
1	2.5	11	18.65
2	0.68	4.5	10.3
1	0	22.2	23
2	1	7	11
2	0.84	4.5	7.43
2	0	25	25.3
2	3.08	14	22.26
2	7.59	23.5	25.3
2	4.7	19	23.55
1	1.6	12	13.8
2	1.51	8.5	12.36
2	2.55	12.5	14.3
2	1.09	6.5	8.3
2	1.03	6	9.36
2	0.47	4	6.8
2	1.01	6.5	9.96
2	0.7	5.5	8.3
2	4.61	19.5	21.3
2	0.49	4.5	7.88
1	1.4	11.5	15.95
1	1.1	7.5	9.3
2	1.43	7	11.55
2	2.67	10.5	18.06
2	1.03	6	7.8
2	3.98	17	21.55
2	5.01	17.5	23.16
2	14.4	52	67.55
2	1.75	9.5	13.56
2	1.1	7	13.86
2	2.51	11.5	15.96
2	1.78	8.5	12.36
2	0.85	6.5	10.79
2	3.87	14.5	22.86
2	2.61	10.5	18.06
2	22.49	66	74.35
2	1.39	6.5	8.3
2	3.3	12	21.51
2	3.26	14.5	16.3
2	0.76	4.5	10.86
2	1.83	9.5	16.86
2	0	2.5	4.3
2	23.95	82.5	90.85
2	6.05	29.5	31.3
2	0.2	3	4.8
2	9.04	28	39.06
2	5.47	18.5	27.66
2	0.51	4	11.11
2	5.65	20.5	30.06
2	2.52	11.5	15.96
2	0.76	6	7.8
2	0.98	5.5	9.49
2	0.75	4.5	6.3
1	4.1	19.5	26.6
1	0	18.2	19
2	2.95	14	23.19
2	1.38	6.5	9.96
2	2.2	10.5	18.06
2	5.76	19.5	21.3
2	2.94	14	15.8
2	2.25	10	15.34
2	0.97	5	8.16
2	0.8	5	10.55
2	0	20	22.3
1	0	13.2	14
1	0.7	5	16.8
2	5.2	25.5	27.3
2	6.86	30	31.8
2	0.5	4	6.38
2	5.67	22	26.55
2	1.15	6	9.75
2	1	6.5	13.26
2	1.79	9	16.94
2	1.35	6	7.8
2	1.25	6.5	8.3
2	6.12	20	25.3
2	3.14	13.5	19.89
2	0.84	5.5	7.3
2	4.58	15.5	24.06
2	1.2	7	10.56
1	1.7	7.5	9.31
1	4.8	17.5	22.05
2	1.35	8	9.8
1	4.2	16.5	20.55
2	1.53	8	9.8
2	0.73	6	7.8
2	4.2	16.5	18.3
2	1.66	8.5	15.27
2	1.31	6	12.66
2	14.83	41.5	57.56
2	4.01	21	22.8
2	2.44	12.5	17.88
2	1.66	8.5	12.36
2	3.55	15	16.8
2	1.04	6	7.8
2	1.69	8.5	10.3
2	1.31	7	8.8
2	3.58	15	21.55
2	1.95	9	15.05
2	0.82	4.5	7.56
2	0.95	6	7.8
1	2.9	12.5	18.05
2	1.1	7	12.51
1	0	24.2	25
2	7.16	24.5	34.05
2	4.25	18.5	24.36
2	1.51	7.5	10.8
2	8.3	24	35.8
2	1.12	6	7.8
2	5.94	18.5	24.36
2	2.47	11	12.8
2	28.9	76.5	84.85
1	2.3	11.5	12.8
2	1.36	8	11.76
2	0.06	2.5	4.3
2	1.06	6.5	8.3
2	3.03	12.5	18.05
2	4.75	18	22.8
2	0.53	5	6.8
2	0	30	35.3
2	4.21	14.5	16.3
2	0.52	5	6.8
2	15.76	47.5	49.3
2	0.94	6	10.14
2	1.56	7	8.8
2	0.77	4.5	6.3
2	4.2	15.5	24.06
2	0.69	5.5	7.3
2	1.62	8	12.74
2	18.47	56.5	64.85
2	1.59	9	14.04
2	1.84	10.5	15.05
2	1.67	8.5	10.3
2	3.27	13.5	15.3
2	0.92	6.5	10.38
2	2.28	12	16.56
1	6.3	21	24.8
2	22.47	62	70.35
2	0	2.5	9.3
2	1.65	8	13.55
2	1.56	8	14.55
2	2.91	12	13.8
2	1.53	8.5	12.36
2	2.5	11	12.8
2	5.69	18	22.55
2	1.68	8.5	10.3
2	0.97	6	9.36
2	0.81	5	8.16
2	0.42	3.5	10.3
2	1.48	6.5	13.81
2	6.19	22.5	24.3
2	1.15	7	9.96
2	0.77	5	6.3
2	6.31	19.5	29.44
2	0	2.5	3.8
2	1.88	8.5	11.76
1	1	6.5	7.8
2	2.28	10	13.56
2	1.21	7	8.3
2	1.89	9	11.33
2	0.98	6	7.3
2	1.25	8	11.62
2	1.68	8.5	11.76
2	2.25	10	16.86
2	0.71	5.5	6.8
2	0.97	6.5	8.97
2	0.57	4.5	5.8
2	3.27	20	21.3
2	1.41	6.5	7.8
2	0.88	5.5	9.55
2	2.2	9.5	16.26
2	0.99	5.5	6.8
2	0.31	3	4.3
1	6.7	21	26.8
2	4.06	15	26.96
2	2.56	15	15.3
2	2.13	9.5	13.55
2	5.65	17.5	22.56
2	2.8	10.5	11.8
2	5.66	18.5	19.8
2	2.48	11	14.76
2	2.12	10	11.3
2	1.47	9.5	12.42
1	2.3	9	13.05
1	1.9	9.5	13.5
1	0	30.2	33.45
2	4.84	18.5	28.19
2	1.32	6.5	9.36
2	3.52	15.5	23.46
2	1.59	7.5	13.86
2	3.69	15.5	20.16
2	10.98	39.5	47.35
1	0	42.2	43
2	2.54	11.5	16.64
1	0.7	5	7.55
1	6.6	22	23.3
2	6.46	32	33.3
2	4.13	15.5	22.48
1	0	52.2	53
2	3.77	14.5	15.8
2	6.25	20.5	29.46
2	2.78	12	16.05
2	1.13	6.5	7.8
2	24.56	77.5	78.8
2	3.5	15	19.3
2	8.28	26	36.06
2	5.98	21.5	30.66
2	1.47	8	9.3
1	1.1	6.5	9.35
1	1.4	8	12.05
2	0.84	6	9.12
2	9.67	28	46.32
2	0.9	6	8.76
2	1.96	8.5	9.8
2	2.09	8	14.46
2	0.9	5	6.3
2	2.02	10	11.3
2	4.06	17.5	18.8
2	2.52	11.5	13.8
2	1.29	6.5	12.66
2	0.3	3	7.05
2	1.45	6.5	11.55
2	5.61	22	27.96
2	1.65	9	10.3
2	1.04	6	7.3
2	11.71	34.5	58.63
2	4.87	18.5	19.8
2	4.51	16	20.05
2	1.25	7	11.05
2	1.31	6	9.49
2	1.92	7.5	13.55
2	7.05	24	28.05
2	1.87	9.5	10.8
2	9.84	28.5	45.44
2	1.65	7.5	10.8
2	0.74	5	6.3
2	11.52	33	52.32
2	0.82	6.5	9.36
2	1.84	9.5	10.8
2	1.11	5.5	6.8
2	1.68	7	10.38
1	4	15.5	19.3
2	3.77	13	17.16
1	4.3	18.5	19.8
2	1.46	7	10.38
2	5.93	17.5	23.5
2	0.83	5.5	6.8
2	4.18	17.5	18.8
2	1.79	20	24.36
2	10.49	45	54.36
1	11.4	32.5	33.8
2	1.74	7.5	10.56
2	2.95	11	18.06
2	3.3	12.5	16.56
2	4.98	17.5	24.55
2	1.95	9	12.36
2	9.03	28	29.3
2	7.94	23	29.16
2	1.9	8	12.05
2	1.05	5.5	6.8
2	0.96	5.5	6.8
2	0.98	8	8.3
2	6.86	21	28.85
2	7.27	25.5	35.35
2	1.9	10.5	13.8
1	2.4	11	12.3
2	16.44	46.5	57.36
2	1.3	5.5	6.8
2	0.55	5	6.3
2	1.48	7.5	8.8
2	3.46	13.5	14.8
2	1.63	8.5	9.8
2	9.35	65	81.66
2	9.32	31	35.05
2	1.12	5.5	6.8
2	3.49	13	17.05
2	12.77	35.5	57.62
2	1.34	7.5	10.56
2	1.16	5.5	7.5
2	3.74	13.5	21.06
2	1.51	7	8.3
2	17.34	50.5	61.1
2	4.33	14	18.05
2	1.71	13.5	19.24
2	16.16	47.5	55.35
2	1.58	7.5	8.8
2	15.32	47.5	55.35
2	0.54	4.5	7.54
2	9.54	28	42.5
2	12.05	50	60.55
1	2.7	10	40
1	10.3	31	49.92
2	1.42	6.5	7.8
2	1.22	6.5	7.8
2	6.04	19.5	24.96
2	2.6	11.5	12.8
2	2.64	11	14.76
2	2.82	12	12.3
2	2.88	10.5	11.8
2	19.67	59	74.4
2	1.32	6	7.3
2	9.77	30	31.3
2	0.89	5.5	6.8
2	1.73	9.5	10.8
2	6.06	25.5	29.8
2	0	30	31.3
2	5.58	19	21.3
2	2.78	11	17.5
2	1.69	8	15.67
2	2.92	12.5	13.8
2	4	14.5	17.8
2	0.81	4.5	5.8
2	0.91	6	8.76
2	2.95	10.5	16.55
2	1.5	7	10.38
2	1.73	9.5	10.8
2	1.19	5.5	8.84
2	0.12	12	12.3
2	11.15	30.5	50.84
2	21.75	76.5	84.35
2	0	12	12.3
2	1.38	6.5	7.8
2	0.53	4.5	5.8
2	2.06	9.5	10.8
2	0.02	10	10.3
2	1.36	7.5	10.56
2	1.73	8.5	11.76
2	1.44	8	11.16
2	2.66	11.5	12.8
2	0.83	4.5	6.96
2	1.48	8.5	14.43
2	1.01	7	8.3
2	0.4	18.5	20
2	2.57	12.5	13.8
2	0.64	5	6.3
2	0	2.5	40
2	2.16	10	13.56
2	2.17	10.5	11.8
2	0	3	4.3
2	7.49	29	36.85
2	6.46	20	27.85
2	3.07	12.5	15.8
2	0.63	4.5	5.8
2	1.52	7	9.96
2	9.23	27.5	37.86
2	0.67	5.5	6.8
2	0.85	8	8.3
2	1.02	6	9.49
2	4.65	16	17.3
2	1.41	7	8.3
2	2.86	10.5	11.8
2	2.63	10	16.86
2	3.04	15	16.3
2	2.12	10	11.3
2	3.82	12.5	18.55
2	9.15	27	28.3
2	0.76	5	6.3
2	1.02	6	7.3
2	0.84	6	11.05
2	0	20	20.3
2	0.06	5	5.3
2	0	7	8.76
2	1.08	6.5	7.8
2	0.94	6	7.3
2	1.97	9	10.3
2	1.52	8	9.3
2	1.66	9.2	10
2	1.17	6.5	7.8
2	2.29	8.5	12.55
1	0.6	5	6.3
2	3.72	13	17.88
2	2.03	9	12.88
2	7.17	21	25.05
2	7.66	27	28.3
2	1.96	9.5	10.8
2	11.46	33	40.85
1	16.3	0	6.55
2	28.71	77.5	85.35
2	11.77	36.5	37.8
2	0.41	3.5	4.8
1	0	18.2	19
2	12	40.5	41.8
2	0.84	5.5	6.8
2	23.06	71	78.85
2	0.77	10	11.8
2	1.43	7.5	8.8
2	18.39	51.5	52.8
2	14.66	45.5	49.25
2	2.26	11	12.3
2	3.96	15.5	16.8
2	32.91	87	94.85
2	24.94	91	98.85
2	3.3	12	13.3
2	21.1	70.5	78.35
2	3.32	14.5	15.8
1	11	0	0
1	12.6	0	0
1	0	26.2	27
2	15.68	51	58.35
2	7.88	22.5	26.05
2	1.48	7	7.8
2	1.21	6.5	8.76
2	3.93	15	20.41
2	1.16	6	6.8
2	1.19	6	8.16
2	6.97	22	25.55
2	19.58	65	72.35
2	1.36	6.5	7.3
2	0.5	4	4.8
2	9.65	30	30.8
2	1.39	6	7.8
2	0.74	5	5.8
2	1.19	7	9.75
1	0	20.2	21
2	1.64	8	10
2	5.09	17	20.55
2	5.68	19.5	26.39
1	18.2	52	74.15
2	0.3	40	40.3
2	1.37	6.5	7.3
2	1.99	7.5	11.05
2	5.82	19.5	27.66
2	9.24	28	39.44
2	13.52	40	47.35
2	10.02	40.5	41.3
2	6.73	20.5	21.3
2	1.43	7.5	10.38
2	3.67	12.5	19.26
2	17.13	57	57.8
1	2.9	12.5	18.55
2	6.55	28	28.8
2	1.36	6	8.16
2	33.98	111.11	144.83
1	1.7	7.5	8.3
2	1.34	7	7.8
1	0	48.2	55.55
1	2.1	8.5	12.05
2	4.7	17	17.8
2	3.56	12.5	19.26
2	9.91	31	41.1
2	3.53	14	14.8
2	2.09	10.5	13.56
2	6.25	22.5	31.26
2	1.39	8.5	11.16
2	0.87	5.5	7.88
2	0.71	4.5	5.3
2	1.15	6.5	8.76
2	2.13	10.5	12.3
2	1.41	7.5	9.96
2	0.93	6	6.8
2	5.11	20	26
2	1.2	6.5	7.3
2	8.61	27	31.35
1	0	26.2	27
1	6.1	24	24.8
2	16.77	52	74.19
1	5.1	18	21.55
2	2.85	11	11.8
1	2.4	13	16.55
2	7.52	22.5	27.96
2	0.78	5	7.25
1	2.6	13.5	20.45
1	5.1	15.5	16.3
1	2.5	11.5	13.3
1	63.4	0	13.1
2	13.03	42	42.8
2	1.53	7.5	9.96
2	1.46	7.5	8.3
2	1.31	7.5	9.3
2	0.71	5	5.8
2	17.26	52	59.35
2	25.8	73.5	74.3
2	2.32	11.5	14.76
1	1.4	6.5	7.3
1	1	6	7.8
2	3.16	12.5	16.05
2	3.61	13	20
2	3.43	13	13.8
2	1.01	6	6.8
2	0.63	4	6.8
2	0.5	4	6
2	0.61	6	6.8
2	3.31	11.5	12.3
2	7.94	26	26.8
1	7.9	24.5	33.65
2	2.14	9	16.31
1	4.2	17.5	25.25
2	9.24	28	34.56
2	12.58	65	65.8
2	1.34	6	7.5
2	1.4	7.5	9.96
2	0.03	2.5	3.3
2	0.7	4.5	6.89
2	2.18	9	15.06
2	1.37	8.5	11.16
2	1.4	7.5	8.3
2	1.18	6	8.16
2	0.83	6	8.5
2	3.37	14	21.94
2	1.26	7	7.8
2	3	12	12.8
2	1.52	7.5	9
1	2.3	10.5	14.05
2	3.91	16	19.55
2	4.71	16.5	20.05
2	3.75	14	14.8
1	26.6	0	13.1
2	1.05	8	8.8
1	2.6	13	20.65
2	0.49	5	5.8
1	6.4	22.5	23.3
2	1.4	9	11.76
2	0.6	6	6.8
2	4.57	20.5	24.05
2	0.91	6	6.8
2	1.56	9	11.76
2	7.33	26.5	29.3
2	1.39	8.5	11.16
2	0.86	5.5	8
2	0.49	4	9.8
2	1.24	8	10.56
2	3.19	13	19.86
2	1.13	7.5	8.3
2	4.04	16	21.63
2	2.21	9	9.8
2	0.77	5	6.8
2	1.54	10	14.04
2	1.15	8	9.8
2	0.54	4	5.76
2	3.69	15	18.55
2	3.46	17.5	18.3
1	0	22.2	23
2	8.83	29.5	47.52
2	6.15	21.45	25
1	3	11.5	15.05
2	1.01	8	8.8
2	4.05	16	23.46
2	0.7	4.5	5.3
1	3	13	16.55
1	1	5	7.5
1	4.4	19	24.75
2	2.85	12.5	15.96
2	0.53	4	4.8
1	1.1	5.5	6.3
2	1.7	8.5	11.16
2	4.48	20	28.8
1	2.5	12.5	19.26
1	5.9	22.5	31.25
1	1.1	7.5	10.35
2	2.16	8	10.56
2	2.12	11.5	14.76
2	1.59	7.5	11.05
2	4.07	16	16.8
2	2.6	12.5	15.96
2	9.77	38.5	39.3
2	0.12	2.5	3.3
2	21.25	62.5	63.3
2	1.38	7	7.8
2	3.4	12	15.55
2	5.01	23	26.55
2	6.28	25.5	34.86
2	1.33	6.5	8.76
2	1.07	6	6.8
2	1.31	6.5	8.76
2	2.34	11	15.43
2	1.57	9.5	11.84
1	1.3	6.5	9.45
1	0.5	4.5	5.3
1	1.5	9.5	10.3
1	1	6	8.15
2	1.18	7.5	10.38
2	2.02	10.5	16.86
2	1.37	7.5	9.96
2	1.11	6	6.88
2	0.58	4	4.8
2	1.58	7.5	13.26
2	0.58	4	4.8
2	3.15	14	21.06
2	0.11	2.5	3.3
2	3.01	14.5	15.3
2	1.56	8	8.8
1	0	22.2	23
2	1.62	8.5	10.7
1	2.8	14	17.76
1	0	34.2	35
2	3.1	14	21.06
1	2	9.5	10.3
2	8.27	25.5	26.3
2	5.92	21	29.46
2	6.36	19	19.8
2	1.71	8.5	9.3
2	1.84	9.5	12
2	1.33	12	19.44
2	6.2	30.5	31.3
2	4.08	15	20.55
2	1.71	9	9.8
2	2.06	13.5	20.05
2	2.63	14.5	21.66
2	1.47	7	9
2	5.93	23.5	27.3
2	7.78	27	34.55
2	2.53	10	12.96
2	1.69	9.5	10.3
2	2.15	9	9.8
2	1.46	7.5	9.96
1	2	8.5	9.3
1	0	7.2	8
2	0.72	5	5.8
2	5.59	23	34.51
2	2.87	14	19.31
1	24.5	0	6.55
2	1.38	9.5	16.31
1	7	26	31.02
2	4.86	18.5	26.46
1	0	6	6.8
1	1.5	10	10.8
2	1.97	10.5	13.56
2	3.95	17	20.55
2	25.45	70	77.35
2	1.97	10	13.55
2	0.76	5	8.55
2	0.57	4.5	6.36
2	0.51	5.5	6.3
2	2.63	14	21.06
1	1.6	8.5	11.15
1	1.3	8.5	9.3
1	2.8	10	14.91
2	2.12	11	13.8
2	0.56	5	7.25
2	2.3	12	15.55
2	4.59	23	28.8
2	1.33	8.5	12.05
2	0.89	6	7.5
2	6.26	20.5	21.3
2	4.14	15	18.55
2	1.76	10	12.3
1	0	22.2	23
2	5.15	17	21.36
2	2.65	11	16.73
2	2.86	12.5	19.26
2	9.54	28.5	29.3
2	3.65	13	16.55
2	0.48	3.5	5.38
2	5.89	24	33.06
2	1.19	6.5	12.06
2	1.27	9	12.74
2	5.11	19	23.76
2	2.27	9	9.8
1	1.4	10	12.95
1	5.2	20	28.25
2	4.55	14	17.76
1	2	10	10.8
1	1.4	9	9.8
2	0.16	20	20.3
2	2.88	13.5	17.05
1	1.2	7	8.8
2	3.72	17.5	19.3
1	2.2	10	14
1	3.8	15.5	24.85
2	1.35	7.5	9.96
1	0.7	5.5	6.3
2	2.85	20.5	25.56
2	0.56	4	4.8
2	1.27	8	8.8
2	3.64	15	19.55
2	1.5	9.5	11.33
2	3.64	15.5	18.74
1	0	15.2	16
2	0.94	6	6.8
2	16.35	48.5	49.3
2	2.55	12	18.66
2	9.67	27.5	28.3
1	0	15.2	16
1	1.4	7.5	8.3
2	0.49	4.5	5.3
2	0.58	5	7.8
2	6.16	22.5	29.12
2	3.77	13	16.56
2	1.88	8	9.8
2	2.87	12.5	16.05
2	3.32	17.5	18.3
1	1.2	7	7.8
1	2.5	12	19.4
2	1.28	6.5	7.3
2	0.87	5.5	6.3
2	1.23	7.5	10.79
2	1.8	8.5	9.3
2	3.24	15	22.26
2	2.42	12.5	15.3
2	0	8.5	9.37
2	0.39	3.5	4.3
2	1.3	7.5	8.3
2	1.43	7.5	8.3
2	1.53	8	11.55
2	3.28	14	14.8
1	0	22.2	29.55
2	2.27	12.5	16.05
2	1.53	9.5	10.3
2	1.64	9.5	12
2	0.69	6	9.55
2	4.88	20	20.3
2	6.36	26.5	27.3
2	3.16	11.5	12.3
2	4.53	19	25.55
2	0.03	2.5	3.3
2	0.41	4.5	5.3
2	0.3	3	5.8
2	0.62	4.5	6.62
2	1.62	9.5	10.3
2	3.63	26	26.8
2	2.47	12	20.21
2	1.07	6.5	8.76
2	0.87	6.5	7.3
2	4.3	19.5	26
2	0.33	3.5	4.3
2	17.68	52	59.35
2	3.28	11.5	14.76
2	2.37	10.5	13.56
2	1.92	10.5	11.3
1	1.7	9.5	10.3
1	0	32.2	33
2	0.76	5	5.8
2	3.19	14.5	21.66
1	10.8	0	0
2	2.88	13.5	19.05
2	1.44	8	8.8
2	0	15	15.3
2	1.09	5.5	7.3
2	1.09	6.5	7.3
2	0.45	4.5	6.62
2	4.09	19.5	23.3
2	2.14	10.5	11.3
2	2.44	10	14.55
2	2.79	12.5	16.05
2	3.13	13.5	18.59
2	1.78	10	10.8
2	1.17	6.5	7.3
2	2.65	13	16.55
2	0.98	6	8.16
2	2.27	10	11.88
2	2.08	11	17.46
2	1.95	12	12.8
1	0	16.2	17
2	0.42	4	4.8
2	6.8	24.5	33.66
2	0.72	5.5	6.3
2	0.73	5	5.8
2	3.11	14	17.55
2	4.44	22	25.55
2	3.45	14	19.24
2	0.6	5	5.8
2	2.41	12	18.66
2	1.65	8.5	14.46
2	7.81	27.5	37.26
2	0.61	4	4.8
2	4.44	22.5	26.05
2	2.29	11	11.8
2	2.06	9.5	10.3
1	2.2	9.5	13.05
2	1.14	5.5	7.56
2	0.69	4.5	5.3
2	5.59	20	26
2	1.11	7.5	8.3
2	1.04	5.5	6.3
2	9.87	37	37.8
1	2.3	11	16.55
2	2.26	8.5	11.62
2	2.06	9	12.55
2	8.43	28.5	38.46
1	0	24.2	25
2	8	35.5	46.86
1	2.8	13	16.55
2	2.87	12.5	13.3
2	3.55	18	21.55
2	0.68	4	4.8
2	6.15	24.5	33
2	0.73	6	6.8
2	2.26	10.5	11.3
1	0	13.2	14
1	2.2	10	10.8
1	4.6	17	17.8
2	14.48	47	54.35
2	3.82	13	16.56
2	1.58	7.5	8.3
2	1.92	10.5	17.56
2	1.22	7.5	13.81
2	1.19	7	7.8
2	2.02	9.5	16.31
2	4.24	20.5	21.3
2	0.57	4	4.8
2	4.38	17	17.8
2	2.27	9.5	13.39
1	4.3	20	28.25
1	2.9	13.5	20.05
2	1.04	6	6.8
2	2.27	11.5	18.81
2	2.83	12.5	16.05
1	0	49.2	50
2	2.54	11	15.34
2	1.07	6	6.8
2	21.71	68	68.8
2	1.74	9	10.8
1	1.5	9	9.8
2	11.1	36	36.8
2	2.71	10.5	11.3
2	2.22	11.5	18.06
2	2.2	9	13.8
2	1.06	7	7.8
2	3.57	14.5	18.05
2	1.49	7.5	13.26
2	3.21	13.5	19.85
2	4.12	15	22.35
1	3.2	12	12.8
1	0.1	2.5	3.3
1	0	32.2	33
2	1.18	7	7.8
2	2.37	14	21.06
2	1.94	8.5	9.3
2	2.16	11	16.55
2	1.56	9.5	10.3
2	0	2.5	3.3
2	8.36	25.5	26.3
2	2.81	12.5	13.3
2	2.06	9.5	15.66
2	2.78	14	19.24
1	1.9	9.5	11.85
2	0.35	3.5	4.3
2	12.92	38	45.35
2	0	2.5	7
1	7	2.5	3.3
2	1.79	10.5	16.86
1	1.7	8.5	9.3
1	1.4	8	8.8
2	0.18	3	35
2	2.27	11.5	18.06
2	2.32	14	21.06
2	25.89	85	92.35
2	2.54	11.5	14.76
2	2.34	10.5	13.56
2	1	7	7.8
1	0	14.7	15
2	1.48	8.5	19.3
2	1.48	8	8.8
2	1.45	8	8.8
2	2.1	10	16.26
2	0.49	4.5	6.3
2	1.16	7	10.14
2	3.78	18.5	22.05
2	10.42	31.5	38.76
2	1.57	10	10.8
2	5.98	19.5	20.3
2	3.3	15	24.11
2	0.45	4	6
2	1.81	12	18.66
2	0.63	4.5	6.36
2	7.3	23	23.8
2	0.93	7	7.8
2	1.44	8.5	9.3
1	0	3	3.8
2	4.25	14	17.76
2	0.59	4.5	5.3
1	0	26.2	27
1	0.4	3.5	5.3
1	1.3	7	7.8
1	1.4	6	6.8
2	2.1	10	13.5
2	1.14	6.5	7.3
2	1.35	8.5	9.3
1	2.1	10.5	11.3
2	5.07	16.5	17.3
1	2.5	10.5	14.1
1	0.3	3.5	5.3
1	2.3	12.5	19.25
1	2.5	10.5	13.55
2	1.1	9.5	12.36
2	0.97	5.5	6.3
2	0	12	12.3
1	5.3	19	19.8
2	14.45	44.5	51.85
2	1.06	6	6.8
2	0.96	6.5	7.3
2	3.98	18.5	19.3
2	5.15	33.5	34.3
